mouthpiece,boreLength,boreDiameter,boreWeight,numberOfHoles,distanceHole,diameterHole,hole,folder,soundPiece
"0,07","0,47595","0,0117","0,0063",8,3,"0,01",2,,
"0,07","0,47595","0,0117","0,0063",8,3,"0,01",3,,
"0,07","0,47595","0,0117","0,0063",8,3,"0,01",4,,
"0,07","0,47595","0,0117","0,0063",8,3,"0,01",5,,
"0,07","0,47595","0,0117","0,0063",8,3,"0,0095",6,,
"0,07","0,47595","0,0117","0,0063",8,3,"0,0095",7,,
"0,07","0,47595","0,0117","0,0063",8,3,"0,0095",8,,
"0,071","0,46995","0,0117","0,0063",8,0,0,0,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR1
"0,071","0,46995","0,0117","0,0063",8,"0,39015","0,01",1,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR2
"0,071","0,46995","0,0117","0,0063",8,"0,34515","0,01",2,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR3
"0,071","0,46995","0,0117","0,0063",8,"0,30215","0,01",3,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR4
"0,071","0,46995","0,0117","0,0063",8,"0,25115","0,01",4,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR5
"0,071","0,46995","0,0117","0,0063",8,"0,21332","0,01",5,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR6
"0,071","0,46995","0,0117","0,0063",8,"0,11666","0,0095",6,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR7
"0,071","0,46995","0,0117","0,0063",8,"0,06833","0,0095",7,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR8
"0,071","0,46995","0,0117","0,0063",8,"0,02667","0,0095",8,megarwnH65/megaron1965_H_R_Plusn,aulos_megaron1965HPlusnR9
"0,071","0,46995","0,0117","0,0063",8,1,0,0,,
"0,071","0,46995","0,0117","0,0063",8,1,"0,01",1,,
"0,071","0,46995","0,0117","0,0063",8,1,"0,01",2,,
"0,071","0,46995","0,0117","0,0063",8,1,"0,01",3,,
"0,071","0,46995","0,0117","0,0063",8,1,"0,01",4,,
"0,071","0,46995","0,0117","0,0063",8,1,"0,01",5,,
"0,071","0,46995","0,0117","0,0063",8,1,"0,0095",6,,
"0,071","0,46995","0,0117","0,0063",8,1,"0,0095",7,,
"0,071","0,46995","0,0117","0,0063",8,1,"0,0095",8,,
"0,071","0,46995","0,0117","0,0063",8,2,0,0,,
"0,071","0,46995","0,0117","0,0063",8,2,"0,01",1,,
"0,071","0,46995","0,0117","0,0063",8,2,"0,01",2,,
"0,071","0,46995","0,0117","0,0063",8,2,"0,01",3,,
"0,071","0,46995","0,0117","0,0063",8,2,"0,01",4,,
"0,071","0,46995","0,0117","0,0063",8,2,"0,01",5,,
"0,071","0,46995","0,0117","0,0063",8,2,"0,0095",6,,
"0,071","0,46995","0,0117","0,0063",8,2,"0,0095",7,,
"0,071","0,46995","0,0117","0,0063",8,2,"0,0095",8,,
"0,071","0,46995","0,0117","0,0063",8,3,0,0,,
"0,071","0,46995","0,0117","0,0063",8,3,"0,01",1,,
"0,071","0,46995","0,0117","0,0063",8,3,"0,01",2,,
"0,071","0,46995","0,0117","0,0063",8,3,"0,01",3,,
"0,071","0,46995","0,0117","0,0063",8,3,"0,01",4,,
"0,071","0,46995","0,0117","0,0063",8,3,"0,01",5,,
"0,071","0,46995","0,0117","0,0063",8,3,"0,0095",6,,
"0,071","0,46995","0,0117","0,0063",8,3,"0,0095",7,,
"0,071","0,46995","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,46995","0,0117","0,0063",8,0,0,0,,
"0,07","0,46995","0,0117","0,0063",8,0,"0,01",1,,
"0,07","0,46995","0,0117","0,0063",8,0,"0,01",2,,
"0,07","0,46995","0,0117","0,0063",8,0,"0,01",3,,
"0,07","0,46995","0,0117","0,0063",8,0,"0,01",4,,
"0,07","0,46995","0,0117","0,0063",8,0,"0,01",5,,
"0,07","0,46995","0,0117","0,0063",8,0,"0,0095",6,,
"0,07","0,46995","0,0117","0,0063",8,0,"0,0095",7,,
"0,07","0,46995","0,0117","0,0063",8,0,"0,0095",8,,
"0,07","0,46995","0,0117","0,0063",8,1,0,0,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH1
"0,07","0,46995","0,0117","0,0063",8,"0,38015","0,01",1,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH2
"0,07","0,46995","0,0117","0,0063",8,"0,33515","0,01",2,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH3
"0,07","0,46995","0,0117","0,0063",8,"0,29215","0,01",3,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH4
"0,07","0,46995","0,0117","0,0063",8,"0,24115","0,01",4,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH5
"0,07","0,46995","0,0117","0,0063",8,"0,20332","0,01",5,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH6
"0,07","0,46995","0,0117","0,0063",8,"0,10666","0,0095",6,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH7
"0,07","0,46995","0,0117","0,0063",8,"0,05833","0,0095",7,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH8
"0,07","0,46995","0,0117","0,0063",8,"0,01667","0,0095",8,megarwnH65/megaron_1965_H_TH_Minus,aulos_megaron1965HMinusTH9
"0,07","0,46995","0,0117","0,0063",8,2,0,0,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH1
"0,07","0,46995","0,0117","0,0063",8,"0,40515","0,01",1,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH2
"0,07","0,46995","0,0117","0,0063",8,"0,35815","0,01",2,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH3
"0,07","0,46995","0,0117","0,0063",8,"0,31415","0,01",3,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH4
"0,07","0,46995","0,0117","0,0063",8,"0,26615","0,01",4,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH5
"0,07","0,46995","0,0117","0,0063",8,"0,22232","0,01",5,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH6
"0,07","0,46995","0,0117","0,0063",8,"0,12766","0,0095",6,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH7
"0,07","0,46995","0,0117","0,0063",8,"0,07043","0,0095",7,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH8
"0,07","0,46995","0,0117","0,0063",8,"0,03967","0,0095",8,megarwnH65/megaron_1965_H_TH_Plus,aulos_megaron1965HPlusTH9
"0,07","0,46995","0,0117","0,0063",8,3,0,0,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH1
"0,07","0,46995","0,0117","0,0063",8,"0,40557","0,01",1,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH2
"0,07","0,46995","0,0117","0,0063",8,"0,35839","0,01",2,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH3
"0,07","0,46995","0,0117","0,0063",8,"0,31446","0,01",3,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH4
"0,07","0,46995","0,0117","0,0063",8,"0,26628","0,01",4,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH5
"0,07","0,46995","0,0117","0,0063",8,"0,22261","0,01",5,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH6
"0,07","0,46995","0,0117","0,0063",8,"0,12793","0,0095",6,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH7
"0,07","0,46995","0,0117","0,0063",8,"0,07075","0,0095",7,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH8
"0,07","0,46995","0,0117","0,0063",8,"0,03992","0,0095",8,megarwnH65/megaron1965_H_TH_Plusn,aulos_megaron1965HPlusnTH9
"0,44995","0,45995","0,0117","0,0063",8,0,0,0,,
"0,44995","0,45995","0,0117","0,0063",8,0,"0,01",1,,
"0,44995","0,45995","0,0117","0,0063",8,0,"0,01",2,,
"0,44995","0,45995","0,0117","0,0063",8,0,"0,01",3,,
"0,44995","0,45995","0,0117","0,0063",8,0,"0,01",4,,
"0,44995","0,45995","0,0117","0,0063",8,0,"0,01",5,,
"0,44995","0,45995","0,0117","0,0063",8,0,"0,0095",6,,
"0,44995","0,45995","0,0117","0,0063",8,0,"0,0095",7,,
"0,44995","0,45995","0,0117","0,0063",8,0,"0,0095",8,,
"0,44995","0,45995","0,0117","0,0063",8,1,0,0,,
"0,44995","0,45995","0,0117","0,0063",8,1,"0,01",1,,
"0,44995","0,45995","0,0117","0,0063",8,1,"0,01",2,,
"0,44995","0,45995","0,0117","0,0063",8,1,"0,01",3,,
"0,44995","0,45995","0,0117","0,0063",8,1,"0,01",4,,
"0,44995","0,45995","0,0117","0,0063",8,1,"0,01",5,,
"0,44995","0,45995","0,0117","0,0063",8,1,"0,0095",6,,
"0,44995","0,45995","0,0117","0,0063",8,1,"0,0095",7,,
"0,44995","0,45995","0,0117","0,0063",8,1,"0,0095",8,,
"0,44995","0,45995","0,0117","0,0063",8,2,0,0,,
"0,44995","0,45995","0,0117","0,0063",8,2,"0,01",1,,
"0,44995","0,45995","0,0117","0,0063",8,2,"0,01",2,,
"0,44995","0,45995","0,0117","0,0063",8,2,"0,01",3,,
"0,44995","0,45995","0,0117","0,0063",8,2,"0,01",4,,
"0,44995","0,45995","0,0117","0,0063",8,2,"0,01",5,,
"0,44995","0,45995","0,0117","0,0063",8,2,"0,0095",6,,
"0,44995","0,45995","0,0117","0,0063",8,2,"0,0095",7,,
"0,44995","0,45995","0,0117","0,0063",8,2,"0,0095",8,,
"0,44995","0,45995","0,0117","0,0063",8,3,0,0,,
"0,44995","0,45995","0,0117","0,0063",8,3,"0,01",1,,
"0,44995","0,45995","0,0117","0,0063",8,3,"0,01",2,,
"0,44995","0,45995","0,0117","0,0063",8,3,"0,01",3,,
"0,44995","0,45995","0,0117","0,0063",8,3,"0,01",4,,
"0,44995","0,45995","0,0117","0,0063",8,3,"0,01",5,,
"0,44995","0,45995","0,0117","0,0063",8,3,"0,0095",6,,
"0,44995","0,45995","0,0117","0,0063",8,3,"0,0095",7,,
"0,44995","0,45995","0,0117","0,0063",8,3,"0,0095",8,,
"0,44995","0,47995","0,0117","0,0063",8,0,0,0,,
"0,44995","0,47995","0,0117","0,0063",8,0,"0,01",1,,
"0,44995","0,47995","0,0117","0,0063",8,0,"0,01",2,,
"0,44995","0,47995","0,0117","0,0063",8,0,"0,01",3,,
"0,44995","0,47995","0,0117","0,0063",8,0,"0,01",4,,
"0,44995","0,47995","0,0117","0,0063",8,0,"0,01",5,,
"0,44995","0,47995","0,0117","0,0063",8,0,"0,0095",6,,
"0,44995","0,47995","0,0117","0,0063",8,0,"0,0095",7,,
"0,44995","0,47995","0,0117","0,0063",8,0,"0,0095",8,,
"0,44995","0,47995","0,0117","0,0063",8,1,0,0,,
"0,44995","0,47995","0,0117","0,0063",8,1,"0,01",1,,
"0,44995","0,47995","0,0117","0,0063",8,1,"0,01",2,,
"0,44995","0,47995","0,0117","0,0063",8,1,"0,01",3,,
"0,44995","0,47995","0,0117","0,0063",8,1,"0,01",4,,
"0,44995","0,47995","0,0117","0,0063",8,1,"0,01",5,,
"0,44995","0,47995","0,0117","0,0063",8,1,"0,0095",6,,
"0,44995","0,47995","0,0117","0,0063",8,1,"0,0095",7,,
"0,44995","0,47995","0,0117","0,0063",8,1,"0,0095",8,,
"0,44995","0,47995","0,0117","0,0063",8,2,0,0,,
"0,44995","0,47995","0,0117","0,0063",8,2,"0,01",1,,
"0,44995","0,47995","0,0117","0,0063",8,2,"0,01",2,,
"0,44995","0,47995","0,0117","0,0063",8,2,"0,01",3,,
"0,44995","0,47995","0,0117","0,0063",8,2,"0,01",4,,
"0,44995","0,47995","0,0117","0,0063",8,2,"0,01",5,,
"0,44995","0,47995","0,0117","0,0063",8,2,"0,0095",6,,
"0,44995","0,47995","0,0117","0,0063",8,2,"0,0095",7,,
"0,44995","0,47995","0,0117","0,0063",8,2,"0,0095",8,,
"0,44995","0,47995","0,0117","0,0063",8,3,0,0,,
"0,44995","0,47995","0,0117","0,0063",8,3,"0,01",1,,
"0,44995","0,47995","0,0117","0,0063",8,3,"0,01",2,,
"0,44995","0,47995","0,0117","0,0063",8,3,"0,01",3,,
"0,44995","0,47995","0,0117","0,0063",8,3,"0,01",4,,
"0,44995","0,47995","0,0117","0,0063",8,3,"0,01",5,,
"0,44995","0,47995","0,0117","0,0063",8,3,"0,0095",6,,
"0,44995","0,47995","0,0117","0,0063",8,3,"0,0095",7,,
"0,44995","0,47995","0,0117","0,0063",8,3,"0,0095",8,,
"0,44995","0,47595","0,0117","0,0063",8,0,0,0,,
"0,44995","0,47595","0,0117","0,0063",8,0,"0,01",1,,
"0,44995","0,47595","0,0117","0,0063",8,0,"0,01",2,,
"0,44995","0,47595","0,0117","0,0063",8,0,"0,01",3,,
"0,44995","0,47595","0,0117","0,0063",8,0,"0,01",4,,
"0,44995","0,47595","0,0117","0,0063",8,0,"0,01",5,,
"0,44995","0,47595","0,0117","0,0063",8,0,"0,0095",6,,
"0,44995","0,47595","0,0117","0,0063",8,0,"0,0095",7,,
"0,44995","0,47595","0,0117","0,0063",8,0,"0,0095",8,,
"0,44995","0,47595","0,0117","0,0063",8,1,0,0,,
"0,44995","0,47595","0,0117","0,0063",8,1,"0,01",1,,
"0,44995","0,47595","0,0117","0,0063",8,1,"0,01",2,,
"0,44995","0,47595","0,0117","0,0063",8,1,"0,01",3,,
"0,44995","0,47595","0,0117","0,0063",8,1,"0,01",4,,
"0,44995","0,47595","0,0117","0,0063",8,1,"0,01",5,,
"0,44995","0,47595","0,0117","0,0063",8,1,"0,0095",6,,
"0,44995","0,47595","0,0117","0,0063",8,1,"0,0095",7,,
"0,44995","0,47595","0,0117","0,0063",8,1,"0,0095",8,,
"0,44995","0,47595","0,0117","0,0063",8,2,0,0,,
"0,44995","0,47595","0,0117","0,0063",8,2,"0,01",1,,
"0,44995","0,47595","0,0117","0,0063",8,2,"0,01",2,,
"0,44995","0,47595","0,0117","0,0063",8,2,"0,01",3,,
"0,44995","0,47595","0,0117","0,0063",8,2,"0,01",4,,
"0,44995","0,47595","0,0117","0,0063",8,2,"0,01",5,,
"0,44995","0,47595","0,0117","0,0063",8,2,"0,0095",6,,
"0,44995","0,47595","0,0117","0,0063",8,2,"0,0095",7,,
"0,44995","0,47595","0,0117","0,0063",8,2,"0,0095",8,,
"0,44995","0,47595","0,0117","0,0063",8,3,0,0,,
"0,44995","0,47595","0,0117","0,0063",8,3,"0,01",1,,
"0,44995","0,47595","0,0117","0,0063",8,3,"0,01",2,,
"0,44995","0,47595","0,0117","0,0063",8,3,"0,01",3,,
"0,44995","0,47595","0,0117","0,0063",8,3,"0,01",4,,
"0,44995","0,47595","0,0117","0,0063",8,3,"0,01",5,,
"0,44995","0,47595","0,0117","0,0063",8,3,"0,0095",6,,
"0,44995","0,47595","0,0117","0,0063",8,3,"0,0095",7,,
"0,44995","0,47595","0,0117","0,0063",8,3,"0,0095",8,,
"0,48995","0,45995","0,0117","0,0063",8,0,0,0,,
"0,48995","0,45995","0,0117","0,0063",8,0,"0,01",1,,
"0,48995","0,45995","0,0117","0,0063",8,0,"0,01",2,,
"0,48995","0,45995","0,0117","0,0063",8,0,"0,01",3,,
"0,48995","0,45995","0,0117","0,0063",8,0,"0,01",4,,
"0,48995","0,45995","0,0117","0,0063",8,0,"0,01",5,,
"0,48995","0,45995","0,0117","0,0063",8,0,"0,0095",6,,
"0,48995","0,45995","0,0117","0,0063",8,0,"0,0095",7,,
"0,48995","0,45995","0,0117","0,0063",8,0,"0,0095",8,,
"0,48995","0,45995","0,0117","0,0063",8,1,0,0,,
"0,48995","0,45995","0,0117","0,0063",8,1,"0,01",1,,
"0,48995","0,45995","0,0117","0,0063",8,1,"0,01",2,,
"0,48995","0,45995","0,0117","0,0063",8,1,"0,01",3,,
"0,48995","0,45995","0,0117","0,0063",8,1,"0,01",4,,
"0,48995","0,45995","0,0117","0,0063",8,1,"0,01",5,,
"0,48995","0,45995","0,0117","0,0063",8,1,"0,0095",6,,
"0,48995","0,45995","0,0117","0,0063",8,1,"0,0095",7,,
"0,48995","0,45995","0,0117","0,0063",8,1,"0,0095",8,,
"0,48995","0,45995","0,0117","0,0063",8,2,0,0,,
"0,48995","0,45995","0,0117","0,0063",8,2,"0,01",1,,
"0,48995","0,45995","0,0117","0,0063",8,2,"0,01",2,,
"0,48995","0,45995","0,0117","0,0063",8,2,"0,01",3,,
"0,48995","0,45995","0,0117","0,0063",8,2,"0,01",4,,
"0,48995","0,45995","0,0117","0,0063",8,2,"0,01",5,,
"0,48995","0,45995","0,0117","0,0063",8,2,"0,0095",6,,
"0,48995","0,45995","0,0117","0,0063",8,2,"0,0095",7,,
"0,48995","0,45995","0,0117","0,0063",8,2,"0,0095",8,,
"0,48995","0,45995","0,0117","0,0063",8,3,0,0,,
"0,48995","0,45995","0,0117","0,0063",8,3,"0,01",1,,
"0,48995","0,45995","0,0117","0,0063",8,3,"0,01",2,,
"0,48995","0,45995","0,0117","0,0063",8,3,"0,01",3,,
"0,48995","0,45995","0,0117","0,0063",8,3,"0,01",4,,
"0,48995","0,45995","0,0117","0,0063",8,3,"0,01",5,,
"0,48995","0,45995","0,0117","0,0063",8,3,"0,0095",6,,
"0,48995","0,45995","0,0117","0,0063",8,3,"0,0095",7,,
"0,48995","0,45995","0,0117","0,0063",8,3,"0,0095",8,,
"0,48995","0,47995","0,0117","0,0063",8,0,0,0,,
"0,48995","0,47995","0,0117","0,0063",8,0,"0,01",1,,
"0,48995","0,47995","0,0117","0,0063",8,0,"0,01",2,,
"0,48995","0,47995","0,0117","0,0063",8,0,"0,01",3,,
"0,48995","0,47995","0,0117","0,0063",8,0,"0,01",4,,
"0,48995","0,47995","0,0117","0,0063",8,0,"0,01",5,,
"0,48995","0,47995","0,0117","0,0063",8,0,"0,0095",6,,
"0,48995","0,47995","0,0117","0,0063",8,0,"0,0095",7,,
"0,48995","0,47995","0,0117","0,0063",8,0,"0,0095",8,,
"0,48995","0,47995","0,0117","0,0063",8,1,0,0,,
"0,48995","0,47995","0,0117","0,0063",8,1,"0,01",1,,
"0,48995","0,47995","0,0117","0,0063",8,1,"0,01",2,,
"0,48995","0,47995","0,0117","0,0063",8,1,"0,01",3,,
"0,48995","0,47995","0,0117","0,0063",8,1,"0,01",4,,
"0,48995","0,47995","0,0117","0,0063",8,1,"0,01",5,,
"0,48995","0,47995","0,0117","0,0063",8,1,"0,0095",6,,
"0,48995","0,47995","0,0117","0,0063",8,1,"0,0095",7,,
"0,48995","0,47995","0,0117","0,0063",8,1,"0,0095",8,,
"0,48995","0,47995","0,0117","0,0063",8,2,0,0,,
"0,48995","0,47995","0,0117","0,0063",8,2,"0,01",1,,
"0,48995","0,47995","0,0117","0,0063",8,2,"0,01",2,,
"0,48995","0,47995","0,0117","0,0063",8,2,"0,01",3,,
"0,48995","0,47995","0,0117","0,0063",8,2,"0,01",4,,
"0,48995","0,47995","0,0117","0,0063",8,2,"0,01",5,,
"0,48995","0,47995","0,0117","0,0063",8,2,"0,0095",6,,
"0,48995","0,47995","0,0117","0,0063",8,2,"0,0095",7,,
"0,48995","0,47995","0,0117","0,0063",8,2,"0,0095",8,,
"0,48995","0,47995","0,0117","0,0063",8,3,0,0,,
"0,48995","0,47995","0,0117","0,0063",8,3,"0,01",1,,
"0,48995","0,47995","0,0117","0,0063",8,3,"0,01",2,,
"0,48995","0,47995","0,0117","0,0063",8,3,"0,01",3,,
"0,48995","0,47995","0,0117","0,0063",8,3,"0,01",4,,
"0,48995","0,47995","0,0117","0,0063",8,3,"0,01",5,,
"0,48995","0,47995","0,0117","0,0063",8,3,"0,0095",6,,
"0,48995","0,47995","0,0117","0,0063",8,3,"0,0095",7,,
"0,48995","0,47995","0,0117","0,0063",8,3,"0,0095",8,,
"0,48995","0,47595","0,0117","0,0063",8,0,0,0,,
"0,48995","0,47595","0,0117","0,0063",8,0,"0,01",1,,
"0,48995","0,47595","0,0117","0,0063",8,0,"0,01",2,,
"0,48995","0,47595","0,0117","0,0063",8,0,"0,01",3,,
"0,48995","0,47595","0,0117","0,0063",8,0,"0,01",4,,
"0,48995","0,47595","0,0117","0,0063",8,0,"0,01",5,,
"0,48995","0,47595","0,0117","0,0063",8,0,"0,0095",6,,
"0,48995","0,47595","0,0117","0,0063",8,0,"0,0095",7,,
"0,48995","0,47595","0,0117","0,0063",8,0,"0,0095",8,,
"0,48995","0,47595","0,0117","0,0063",8,1,0,0,,
"0,48995","0,47595","0,0117","0,0063",8,1,"0,01",1,,
"0,48995","0,47595","0,0117","0,0063",8,1,"0,01",2,,
"0,48995","0,47595","0,0117","0,0063",8,1,"0,01",3,,
"0,48995","0,47595","0,0117","0,0063",8,1,"0,01",4,,
"0,48995","0,47595","0,0117","0,0063",8,1,"0,01",5,,
"0,48995","0,47595","0,0117","0,0063",8,1,"0,0095",6,,
"0,48995","0,47595","0,0117","0,0063",8,1,"0,0095",7,,
"0,48995","0,47595","0,0117","0,0063",8,1,"0,0095",8,,
"0,48995","0,47595","0,0117","0,0063",8,2,0,0,,
"0,48995","0,47595","0,0117","0,0063",8,2,"0,01",1,,
"0,48995","0,47595","0,0117","0,0063",8,2,"0,01",2,,
"0,48995","0,47595","0,0117","0,0063",8,2,"0,01",3,,
"0,48995","0,47595","0,0117","0,0063",8,2,"0,01",4,,
"0,48995","0,47595","0,0117","0,0063",8,2,"0,01",5,,
"0,48995","0,47595","0,0117","0,0063",8,2,"0,0095",6,,
"0,48995","0,47595","0,0117","0,0063",8,2,"0,0095",7,,
"0,48995","0,47595","0,0117","0,0063",8,2,"0,0095",8,,
"0,48995","0,47595","0,0117","0,0063",8,3,0,0,,
"0,48995","0,47595","0,0117","0,0063",8,3,"0,01",1,,
"0,48995","0,47595","0,0117","0,0063",8,3,"0,01",2,,
"0,48995","0,47595","0,0117","0,0063",8,3,"0,01",3,,
"0,48995","0,47595","0,0117","0,0063",8,3,"0,01",4,,
"0,48995","0,47595","0,0117","0,0063",8,3,"0,01",5,,
"0,48995","0,47595","0,0117","0,0063",8,3,"0,0095",6,,
"0,48995","0,47595","0,0117","0,0063",8,3,"0,0095",7,,
"0,48995","0,47595","0,0117","0,0063",8,3,"0,0095",8,,
"0,071","0,45995","0,0117","0,0063",8,0,0,0,,
"0,071","0,45995","0,0117","0,0063",8,0,"0,01",1,,
"0,071","0,45995","0,0117","0,0063",8,0,"0,01",2,,
"0,071","0,45995","0,0117","0,0063",8,0,"0,01",3,,
"0,071","0,45995","0,0117","0,0063",8,0,"0,01",4,,
"0,071","0,45995","0,0117","0,0063",8,0,"0,01",5,,
"0,071","0,45995","0,0117","0,0063",8,0,"0,0095",6,,
"0,071","0,45995","0,0117","0,0063",8,0,"0,0095",7,,
"0,071","0,45995","0,0117","0,0063",8,0,"0,0095",8,,
"0,071","0,45995","0,0117","0,0063",8,1,0,0,,
"0,071","0,45995","0,0117","0,0063",8,1,"0,01",1,,
"0,071","0,45995","0,0117","0,0063",8,1,"0,01",2,,
"0,071","0,45995","0,0117","0,0063",8,1,"0,01",3,,
"0,071","0,45995","0,0117","0,0063",8,1,"0,01",4,,
"0,071","0,45995","0,0117","0,0063",8,1,"0,01",5,,
"0,071","0,45995","0,0117","0,0063",8,1,"0,0095",6,,
"0,071","0,45995","0,0117","0,0063",8,1,"0,0095",7,,
"0,071","0,45995","0,0117","0,0063",8,1,"0,0095",8,,
"0,071","0,45995","0,0117","0,0063",8,2,0,0,,
"0,071","0,45995","0,0117","0,0063",8,2,"0,01",1,,
"0,071","0,45995","0,0117","0,0063",8,2,"0,01",2,,
"0,071","0,45995","0,0117","0,0063",8,2,"0,01",3,,
"0,071","0,45995","0,0117","0,0063",8,2,"0,01",4,,
"0,071","0,45995","0,0117","0,0063",8,2,"0,01",5,,
"0,071","0,45995","0,0117","0,0063",8,2,"0,0095",6,,
"0,071","0,45995","0,0117","0,0063",8,2,"0,0095",7,,
"0,071","0,45995","0,0117","0,0063",8,2,"0,0095",8,,
"0,071","0,45995","0,0117","0,0063",8,3,0,0,,
"0,071","0,45995","0,0117","0,0063",8,3,"0,01",1,,
"0,071","0,45995","0,0117","0,0063",8,3,"0,01",2,,
"0,071","0,45995","0,0117","0,0063",8,3,"0,01",3,,
"0,071","0,45995","0,0117","0,0063",8,3,"0,01",4,,
"0,071","0,45995","0,0117","0,0063",8,3,"0,01",5,,
"0,071","0,45995","0,0117","0,0063",8,3,"0,0095",6,,
"0,071","0,45995","0,0117","0,0063",8,3,"0,0095",7,,
"0,071","0,45995","0,0117","0,0063",8,3,"0,0095",8,,
"0,071","0,47995","0,0117","0,0063",8,0,0,0,,
"0,071","0,47995","0,0117","0,0063",8,0,"0,01",1,,
"0,071","0,47995","0,0117","0,0063",8,0,"0,01",2,,
"0,071","0,47995","0,0117","0,0063",8,0,"0,01",3,,
"0,071","0,47995","0,0117","0,0063",8,0,"0,01",4,,
"0,071","0,47995","0,0117","0,0063",8,0,"0,01",5,,
"0,071","0,47995","0,0117","0,0063",8,0,"0,0095",6,,
"0,071","0,47995","0,0117","0,0063",8,0,"0,0095",7,,
"0,071","0,47995","0,0117","0,0063",8,0,"0,0095",8,,
"0,071","0,47995","0,0117","0,0063",8,1,0,0,,
"0,071","0,47995","0,0117","0,0063",8,1,"0,01",1,,
"0,071","0,47995","0,0117","0,0063",8,1,"0,01",2,,
"0,071","0,47995","0,0117","0,0063",8,1,"0,01",3,,
"0,071","0,47995","0,0117","0,0063",8,1,"0,01",4,,
"0,071","0,47995","0,0117","0,0063",8,1,"0,01",5,,
"0,071","0,47995","0,0117","0,0063",8,1,"0,0095",6,,
"0,071","0,47995","0,0117","0,0063",8,1,"0,0095",7,,
"0,071","0,47995","0,0117","0,0063",8,1,"0,0095",8,,
"0,071","0,47995","0,0117","0,0063",8,2,0,0,,
"0,071","0,47995","0,0117","0,0063",8,2,"0,01",1,,
"0,071","0,47995","0,0117","0,0063",8,2,"0,01",2,,
"0,071","0,47995","0,0117","0,0063",8,2,"0,01",3,,
"0,071","0,47995","0,0117","0,0063",8,2,"0,01",4,,
"0,071","0,47995","0,0117","0,0063",8,2,"0,01",5,,
"0,071","0,47995","0,0117","0,0063",8,2,"0,0095",6,,
"0,071","0,47995","0,0117","0,0063",8,2,"0,0095",7,,
"0,071","0,47995","0,0117","0,0063",8,2,"0,0095",8,,
"0,071","0,47995","0,0117","0,0063",8,3,0,0,,
"0,071","0,47995","0,0117","0,0063",8,3,"0,01",1,,
"0,071","0,47995","0,0117","0,0063",8,3,"0,01",2,,
"0,071","0,47995","0,0117","0,0063",8,3,"0,01",3,,
"0,071","0,47995","0,0117","0,0063",8,3,"0,01",4,,
"0,071","0,47995","0,0117","0,0063",8,3,"0,01",5,,
"0,071","0,47995","0,0117","0,0063",8,3,"0,0095",6,,
"0,071","0,47995","0,0117","0,0063",8,3,"0,0095",7,,
"0,071","0,47995","0,0117","0,0063",8,3,"0,0095",8,,
"0,071","0,47595","0,0117","0,0063",8,0,0,0,,
"0,071","0,47595","0,0117","0,0063",8,0,"0,01",1,,
"0,071","0,47595","0,0117","0,0063",8,0,"0,01",2,,
"0,071","0,47595","0,0117","0,0063",8,0,"0,01",3,,
